element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Cd,-0.3785334193127993,-0.028296512606212996,-0.05140621013586012,0.11995640933412252,-0.05003039569847664,-0.08426105392881288,-0.14205992734062808,0.061384393552232214,0.12380896214255493,-0.02163230008542816,0.042515986243212504,0.07070145568922724,-0.11521480444572049,-0.14571930747145476,-0.09058746409994167,-0.23662110642130413,0.11704856416825607,0.00209922040726962,-0.0030648847858197937,-0.09492563596579023,-0.008386793032330494,0.05879584049924474,0.028218334264109725,0.0176329689316566,0.1274446059601354,-0.10801605435013059,0.09717629399659435,0.022996156120561464,0.02735806466301994,-0.10198048331928322,-0.002956872525950013,-0.03942523558956293,0.009292698309762265,-0.07927593224741694,-0.02194057839048735,0.0011574136390317296,-0.007406356788179153,0.009724338328529971,-0.016072939161577444,-0.042254013277071206,-0.06975316775926645,-0.08379468298008894,-0.018715565508034146,0.0025956629467000654,0.01703350284813725,-0.021233597797518784,-0.030316847500391927,0.04839080143788573,0.046711880612329636,-0.0021665259343931977,-0.01730357063594953,-0.04077234940959808,-0.023631070357811527,0.023150842279939538,-0.03281419466439838,-0.007140226239566384,0.0017017079210873733,0.033907829983882545,-0.004888352074956287,-0.03315017804222268,-0.004484397763529007,0.00556542972216674,-0.01894369343422133
In,-0.10169039280066591,-0.09890465055499986,0.21166371698166042,-0.05290449839243553,-0.2869867810578494,0.09976255701385159,-0.029290668648484758,0.10925307378700753,0.20876394290382588,-0.1754390028087769,0.09400087708179883,-0.15656350843266412,0.04760444035320322,-0.04874427947522322,0.0005549400018229181,0.04814679382514736,-0.13201332811798513,-0.0021787958732223628,-0.041028173924619035,-0.0050940441872093815,0.10247359026508811,0.03240199886706074,0.051999349586882807,-0.03414369179146863,0.07828834543986732,-0.06067294046863964,-0.017487426122291608,-0.07056245099299432,0.03555034163341248,0.02368447143688575,0.008241823612234972,-0.022055126753947923,-0.0601323243637068,-0.12351425707947429,0.08931970460017433,0.025379853982793917,0.011241196233356912,0.058268438247636535,0.0007151009601742601,0.005023486878904169,-0.018800817459890512,-0.0401406085760136,0.0026419905446594407,0.1118044647289771,-0.02170671276953783,-0.016551174960373678,0.07432763104064202,-0.03293255300293967,-0.019711151042264702,0.02885953588519012,0.026209339516562607,0.033215513911564395,-0.024854571108331905,0.021450993451117225,0.012040229829207452,0.0021496620053616283,-0.051140196568817645,-0.030294519398018218,-0.0042977414545167835,0.007219464796454888,0.006300634438665886,-0.007860244318596126,0.0031063395795778337
Sn,-0.13555012174037523,0.03211384839837401,-0.06339371496013853,-0.34554206476822014,-0.10608275731506196,-0.010820189416208388,0.3361437746587782,0.07484321713450762,-0.05032962543047419,-0.08660299859475022,0.11963867613529983,-0.03821593451113876,0.19411320843510582,-0.12474743195071297,0.04742580377648585,-0.016485513137430786,0.0691458268236108,0.013717447602272463,-0.08513587255552928,0.019385289013190688,-0.006512617951479103,0.0557221924230239,0.008002784924306226,-0.0032442310361229625,0.021671564431443132,-0.09050324243874915,0.04122468213406383,0.01361131781691335,0.011464376185794233,0.06875070924784439,0.004079219175677609,0.01925291064232426,-0.023133188671031753,-0.022445050884680524,0.026662370709792663,0.058005674416835656,-0.05697003073025058,0.013857062563574728,0.005684346940817861,-0.020618376321193878,-0.03937258883036284,0.0241240683469505,-0.03258647211752574,-0.08132608793333262,0.053039743507993696,0.035737649380149894,-0.0017876324573540918,-0.07010552219096008,-0.03746075211512583,-0.04529079486172187,-0.056441822921585054,0.04634335354664547,0.01714800564182103,-0.025353419261667575,0.005886021625071415,0.0411265760924686,0.03126500935921222,0.026883437824885687,-0.02080878422803037,-0.018213080797078483,0.006760076182890286,-0.022875453047180607,-0.007056122386014705
Sb,-0.2819148707010951,0.22466704337702023,-0.04747223250976171,-0.37986351704904636,-0.062238393882068054,0.044517229425228594,0.06491874079009115,-0.04557645393587372,0.007629536021537887,-0.01712625627635827,0.19350855692360133,0.020537980600332344,-0.2126220814019312,-0.06596260611171402,0.15811670804953,0.02069967773576728,-0.04274732207713324,0.08628855886266529,-0.05271958304974336,0.022828541308472054,-0.014065586010104297,-0.10693871334633019,-0.055222138560574556,-0.015840859281469073,0.017824169629702992,0.06198779400482233,-0.011881469046083297,0.05236708209943194,0.040574074374321666,-0.04299328653340437,0.0011968320053990405,0.08371549295124486,-0.036235284624547705,-0.012138888014942098,0.0783037721583794,-0.010626830994361418,0.06804177961942164,0.0024917320753306015,-0.058031158499976525,-0.04117949694605106,0.017961284740289275,-0.047229586851442795,-0.035364615107275205,-0.04588722660631026,-0.005551637457205218,0.08360577398661131,-0.03604309855820848,0.031192432063162592,-0.007982783421747814,0.007411665574602207,-0.009145999528716066,-0.05102395249768135,0.013902400532155893,0.014691972579718104,-0.03596246412741034,0.027512006370553586,-0.024291179525163707,-0.008253576955403527,0.053519182247494676,0.02012011069594939,0.0005580791279276086,-0.00631651075259173,0.013171424935872256
Te,-0.25723335201620257,0.23419776835445671,-0.1043255000518939,-0.3102555251492358,-0.028286840467671232,-0.06803989886511913,-0.14002503409768452,-0.12787030899944413,-0.09764803165357296,0.00816089807883108,-0.06814733112122594,-0.032602561672457356,-0.08633288774155203,-0.17934280242780815,0.047596598731343955,0.0018081075781924,-0.13862985402183461,0.020061828879657937,-0.13131154726246821,-0.0537604292070861,0.09548149273544172,0.032251177475242705,0.021073834785053182,0.1371339661777184,0.03260386227150499,-0.0075742142254439405,0.005959997877590257,0.07951400173962656,0.030438920028816423,-0.013043298639271308,0.08734178639589679,-0.00041773571829543666,0.061601287911715416,0.03612310451356938,0.01364133981499769,-0.09258562521472789,-0.0032628459588642167,-0.0789059465620215,0.023473604408461236,-0.03894038147258224,0.007513574095386967,0.014673951435386324,-0.03878142268064113,0.026433415776337604,-0.004847053619885924,-0.08713800208148162,0.07508446219033535,-0.05147925366268986,-0.023294406724046465,-0.02161483876758225,0.03958748454943038,-0.024165339209334887,0.01846645923748631,-0.02098886004468492,0.03595133698165689,-0.002813963285791153,0.04284781318639248,-0.0012325754375992573,0.009570656696734604,0.001162622964694469,-0.020782026536675748,0.010486743583804132,-0.003058505357559375
I,-0.3038302136638338,0.3451976070754705,0.011610768081805702,-0.08640284032460341,0.12563173103479866,0.1705158004384971,-0.15166956297980988,-0.06097459847737225,0.019331649944766934,-0.04079082818577438,0.10965175688365211,0.052911427941170784,0.08541649758773172,-0.11924913212612229,-0.11691269642785249,-0.09121733793883832,-0.02997693393582503,-0.07270604565300423,-0.011081881210157619,0.03611924958987723,0.04439179562564187,0.1470603403162621,-0.003071264178191849,-0.12465626229497666,-0.04836930752602836,0.12416380995193954,-0.17095164283610176,0.16134848666034596,-0.055046468791961345,0.07393165178956233,0.09399323512326288,-0.10133999290354143,0.023218106159832837,-0.036261587979748676,-0.006147412046309037,0.053985936455343386,-0.01902791356629048,0.042161968158652315,-0.09618675749377605,0.003095275916659678,-0.017869075369354056,0.04839855237078533,0.013201627024423958,-0.03235177666782424,-0.0034332198174982596,0.028807791379969198,-0.003144236694917628,0.012041251712149363,0.017369577688507148,0.0033153883449330537,0.020712865130672865,0.018751852168591106,0.002631348656892634,-0.020837983141669007,-0.01034295933632472,-0.03369315250885017,-0.016749323414283687,0.0008794127439096074,0.00032178690408231705,-0.008465125574816207,-0.004352334664781116,0.014964731357412659,0.0009877280916042706
Xe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cs,-0.20122887997385183,0.33917506281145793,0.40215644899160324,0.10193001252504753,-0.013240720697209342,-0.2781737132248388,0.16645658774436412,0.008091888515351272,-0.008276081060553983,0.08511329058054072,-0.06063721087611706,0.05347203399073746,-0.00877346238707717,0.14676840003032018,-0.11543301330500594,-0.08376257448951713,-0.11045188294999946,-0.10361321931031121,0.0024609905219305683,0.07599291539235063,0.05852649353765523,0.05139315997883747,-0.033341362165615146,0.07925833798619977,-0.01790239397488847,0.04896099435122224,-0.012376471858837017,-0.056464686628317565,-0.0031376018361928717,-0.05566316967069423,0.013860706270353369,0.08636054165857884,0.0017474331386061585,-0.06348242671295506,0.022867933587740547,-0.06018312546937059,0.0030423006534295786,-0.07903511502541655,-0.09090527694124469,0.004999917455216688,-0.019488946742265312,0.046009308674131985,-0.06923580894962052,0.018268676620582444,0.03441669346085701,0.015695169355391576,-0.018455507061992452,0.047844714800010346,-0.019865348051957908,-0.022532477869615986,0.021440943319903576,0.028819241449416586,-0.035339321655036136,0.02000821374257678,0.026465149396687336,-0.01201374675014612,-0.009125427528543,0.047531421645855394,-0.021672889933811786,-0.0037582595714273164,0.006000004195268393,-0.018930730839725334,0.016401056926062318
Ba,-0.1467528457358245,-0.15255834547064046,0.4446894174016628,-0.16464858014710565,0.06374808141402206,-0.13706407621064204,-0.14753438670621968,0.20682394582424565,-0.11077102232166483,0.16342873154599025,0.017097182450847178,0.0443728953183353,0.06719826959707098,-0.04134712061777697,0.0188282333737494,0.08033174010944996,-0.006839714962596221,0.06058789310108328,0.07894060362026853,-0.0039990887444650135,0.025214490043517244,0.005632380489711487,0.0028333905145926097,-0.1412727245811493,0.047830035194175904,-0.02134625290618586,-0.07380592458026632,-0.12659921883177455,0.14666790799580876,0.04232392293638604,0.05001791547230546,-0.02084376700779294,0.028705023295795603,0.031690786295103704,0.02613411100172126,0.006274121096415067,0.032090026699699556,-0.017260907938723345,0.021936079810869206,0.0010571704275027858,-0.03641158663907018,-0.01748489510293415,0.030363779177560446,-0.04913394155246268,-0.010562165608605718,0.019930312775934343,-0.007138265452968541,-0.02383787793860657,0.04642403804734983,-0.012341280701252252,0.009617249709723,-0.04763012382342172,0.018837812640767792,0.03349051320346682,-0.007551973033377845,-0.0230779461477822,0.021664920322687055,0.0036414919438053474,-0.04488357610885512,0.02861345442971201,-0.04057190652069599,-0.009896151506711201,0.006263731240411616
La,-0.16369444540488465,-0.10593743288688734,0.40970210848814237,-0.1294555791768407,0.08369372164950063,0.06996700736818519,-0.14537810899276318,-0.05404863707788392,-0.0913719870746661,0.11932857550226449,0.031083781521247633,0.03546584037494785,-0.07015533646505755,0.07859704590877915,-0.06270332648697748,0.19491117357558746,0.08669195052099093,-0.19802730825312004,-0.07396763834964908,-0.12584384170833,-0.04671710461602042,-0.01122610619112885,-0.06446848572822136,0.08480515693915326,-0.11762687652129414,0.02513268525359476,0.19421695640928335,-0.021488136925412845,-0.06612117345321217,0.08022378307337284,-0.01443704139241803,-0.028490280050519987,-0.0030071470897831644,-0.07514143616632593,-0.06974866257916339,0.041897071592088955,0.02481002855556146,0.039956769350714745,-0.06128056441098694,-0.05980456948244199,-0.0018157410820621319,-0.07517935601565215,0.010707518502995717,-0.01918774794981776,-0.013541380834537266,0.028475530584781104,0.028839729172069777,-0.02208387135328922,-0.05249179759010784,0.023448736297422914,0.0034578615088357904,0.013654946026755543,-0.0074439394426528945,-0.0028144307965467766,0.0056366633141417,-0.0004591024379265934,0.00610094495555661,0.0024488199708764544,-0.0020532386227554277,0.01209010173115351,-0.020011496541858555,0.006370134444886299,-0.0033569586104438562
Ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hf,-0.07955895232153308,-0.36675115392063734,0.023757897013534587,-0.14652101878451676,0.09303886145466882,0.11971037170492498,0.16355603590791434,0.18917509041205155,0.004943636779358822,-0.048848858026933485,-0.10117684620202767,0.20817514026008008,-0.0016201208214763878,0.04384121694242507,-0.06130629509466832,-0.0438885216002718,-0.08816902041264317,0.05093825315344885,0.011044447482393948,-0.04636210333129685,-0.018281969912406618,0.0553628606547059,0.09652554105922903,0.007779993443701391,-0.08624122356936917,-0.045729030995281146,-0.034669518437380926,-0.05421141550953773,-0.013751037069953296,-0.058497715034523286,0.003589759581567287,-0.026558748778696167,0.06929558137822761,0.0006865788723736103,0.05393529054493557,-0.06851687912525584,-0.011298873681039944,0.017471517684238345,-0.08389795326144622,-0.008743657707320199,0.07697742543120391,-0.010987723621276889,0.08622728341869336,-0.039508514692648655,0.02305915295380007,-0.02867114192997182,-0.01311014316609659,-0.022551327722695934,-0.03126913367142481,0.0005529581015653122,-0.030853649808145797,-0.03208893710583117,-0.0991474225518014,-0.0321575809956365,-0.00619320867155746,0.005083132433171562,0.012845425842915505,-0.04439610105642221,0.016196271142332,-0.018387990421337572,-0.004062220192517308,-0.006635238110971617,0.002199839477656566
Ta,-0.06622855015550382,-0.329390314447325,0.039438283550545614,-0.17737976876541556,0.17403704094883427,0.157861924361877,0.12226638597572341,0.06460385127410236,0.04766740689185836,0.016006084543168136,-0.1430422367237818,0.19419572403321705,-0.05589210267031205,0.06141633233759077,0.05116093760807451,-0.043045838057485686,-0.14972866671899385,-0.035267242237714616,0.12912404076279074,-0.05715250792550494,0.08554158732477941,-0.0012079183095312044,-0.026429891289830573,-0.05215647382238169,0.13832185801850663,-0.02222119834732504,0.0022222034899202167,0.04924317508370924,-0.09574023234371268,0.012052662279392987,-0.0573980899531533,0.002977145243515944,0.019787387619258943,-0.055048761975354445,-0.05362529618544597,-0.045774728517684576,0.002217121969059307,0.047580465313789844,0.023007571910948384,-0.015965254981186165,-0.026284101383380245,-0.031474436499677044,-0.020283364844766106,-0.03174685558552972,-0.035784871483679606,-0.007906148209945642,-0.0431414468621962,-0.01719236919041058,0.05940699240626732,0.005473877272449916,0.058766975794860656,0.023296557071241196,0.04032691730858785,-0.02845490689806458,0.04348259699894375,0.06598097167289883,0.0010107435006579612,0.008633797253346513,-0.012091743882715464,0.026038314236827086,0.021259965369881253,0.00923585330524708,0.0045834808927676055
W,-0.11384712108350435,-0.2734950850131069,-0.06964230840792754,0.1606123261704335,-0.012533778435250392,-0.02945420078009646,0.05978817767057172,-0.14162427414680304,0.11493139904584634,0.15444390975803934,-0.0720661941573659,0.10238447997249983,0.08681104350643358,-0.059260139419665826,-0.05579808949589445,0.14322392452803803,-0.024531742007452367,-0.06604673966038442,-0.07120500736286832,0.08413827266633121,-0.12672668205488494,-0.047949367076874444,0.08750382492924541,0.00969623380741964,0.06477627900730006,0.07961647618397502,-0.08092714776595064,-0.03142350657225013,-0.013206390936356923,0.02453049713743649,0.008323134414312296,0.07508616627634374,-0.034916335763547954,-0.05187690772380212,0.03514374384737499,0.02834709330032815,-0.05073324095079824,0.018396455496200507,0.042085956103113914,0.026676509875815366,-0.024268810871380928,-0.07811240179911137,-0.01982863118805282,-0.01852457089161962,0.13235039521507894,-0.01497165383259442,0.045631493343918236,0.0038657067766156334,-0.000311480342071685,0.04578798487161807,0.011973930332773126,-0.06593609491071788,0.016034654248428523,-0.038689202777857,-0.01084710279211869,-0.02218445790648192,0.02087026914830668,0.006174936316014099,-0.0030129102065025648,-0.002284584670747476,0.021740961217316685,0.018972573925012132,0.010013938846278938
Re,0.1282960707946851,-0.35083156330937787,-0.0850889579637018,0.1554343599806162,0.13720413540093113,0.07158857091619839,-0.13330812117215482,-0.025633403644104547,0.1175581869901816,0.11384333748580343,0.045367174818542605,0.09070609965671307,0.17227961505216138,0.03296507397610484,-0.04596201489228177,-0.0017708716713891238,-0.15536651462338302,-0.02045120828695561,-0.05091030928648912,0.13766288207785038,0.10308395761275024,0.013702573102616336,-0.06622893253031584,0.006542841119234761,0.026481908647978673,-0.023964194811591333,0.02271220178056818,-0.05194845896013034,0.060030189541242396,-0.06605825230215323,-0.039356213400823174,0.058980506232150634,-0.024954129294683273,0.07069395662574236,0.07161910715669889,-0.038681530242379907,-0.006289242973503177,-0.0052189177762583736,-0.06053636119156876,0.004452434865643822,-0.008224158232268422,0.012862042582730488,-0.0033793126472461315,-0.024755664471878592,-0.04769948220947075,0.02014198274443057,0.02495102909399999,0.02308440598965058,-0.035901661023996875,0.06849313546341404,-0.03444388001530896,0.06067224908173354,0.04522594640693731,0.006048028769630638,-0.03327615975787965,0.02863600150164453,0.015955314722980802,0.012815844709938367,0.013685531716709016,-0.015840098387980804,-0.024860904071622017,0.02603829157415215,-0.01806915252075104
Os,-0.16962074047094158,-0.19604534676274232,-0.23051105704009348,-0.1690304897508299,0.11940379007738283,-0.25113332171552377,-0.04602643112426321,0.0209765886092336,-0.024698431589723287,-0.06291855996612288,-0.029431968101949448,0.023330334178336708,-0.07033906886504601,0.10003107131336014,-0.08934702400115953,0.1959285009496799,0.10167526652093789,0.07302767194200736,0.0938092946168249,0.13355600768430764,0.03587885493275295,-0.02156563760194275,0.052408306399243786,0.04019536406901958,-0.02333868197984074,0.026089861193296263,0.058334517404596636,0.028277346940883775,-0.03606503200412776,-0.011663005874912095,-0.007812769246623058,-0.0939687596707536,-0.015435098046214273,-0.0005354040184666938,0.07928679904989225,0.06006507019302897,0.0262730451647665,-0.027185747214144296,0.00720520712417116,0.08011948507459643,-0.0017356498991784746,0.00024326108128827403,-0.03733541815368052,0.0005786600893310839,0.011941987229450127,0.000719069487736681,-0.031593247552898024,-0.06676338031870077,0.04302306300773554,0.012383177530492569,0.057050699719503384,0.006898229025068466,0.0036088467352397083,0.01798739601405464,0.01621754491048795,0.020970709616168655,-0.022465100826423237,0.008331945705170856,0.02215773274710123,-0.0686160964154613,-0.023363356557562796,-0.001095821799808525,0.004891962912396908
Ir,-0.15382427676481794,-0.1934326046947414,-0.20629407715849915,-0.15820725273390765,0.09152163502230375,-0.23491632586075037,-0.10863730860425895,-0.04301878773254593,-0.0027850692198896202,-0.025624698623667366,0.08320263768825184,-0.0427193509848584,0.01853440311688357,0.13472529014371062,0.01366038957004507,0.05308639394325017,-0.03480366879620492,0.1318112544218776,0.032781054992464885,0.024382350765001986,-0.14949407534657838,0.16349316786921614,-0.0750125725050807,0.02739904463249392,0.0836246871819828,0.08306549378253252,-0.021949103319645984,-0.11360734999604179,-0.1124822256974338,-0.02503997522171588,0.0696611761304353,-0.054717847240594135,0.03531369332769342,-0.01879035694190252,0.05433984738614857,0.01876040860958999,0.03172834240712442,-0.00654623580557924,0.07088523666776803,-0.031248784471241284,0.0332259510197043,-0.002431977536502949,-0.0398874963885373,0.0074513947697269585,-0.06479297202513834,-0.014906673041083729,-0.022118769760669,0.006367717181668841,-0.05975432982306064,-0.03499216738610799,-0.01284929300309065,-0.0024121937353856547,-0.021957661917301845,-0.04559868236933905,-0.03853225314078142,-0.008579321699378174,-0.020792715714542213,0.024418051515832612,-0.017086852995154916,0.030642897051084025,0.01736553287143063,0.007650605906620086,-0.012600384458117024
Pt,-0.2929990952425593,-0.02980314352884153,-0.18127638846343994,-0.22319540079110825,0.15705247398711655,-0.16073650450127844,-0.14539982547278635,-0.0789417723368427,0.051482230960541345,-0.004399391703376616,-0.12728249182256782,0.09468387874804811,0.08203928561373455,0.18169180673230031,0.12836466799514015,0.10651826730463995,-0.035249321784159876,-0.013935319162894148,0.049259573193286214,-0.07443566059239351,-0.09561933474410171,0.014065181938611912,0.04999610419241144,0.03368438969974791,0.04059148597888659,-0.01414317297192313,-0.00615956054823749,0.1258371490640239,0.0967462408457987,-0.03937772399463774,0.024039238216515355,0.10050888983816438,-0.1313306336614359,-0.02294213090007924,-0.04237471695980167,0.027638087620826056,-0.024064032133793982,0.02560467069183384,-0.02809646321843993,-0.029689989702509488,-0.02360623280556612,0.05994709985552963,0.02593666657885438,0.007318305120542532,-0.07858674799188864,0.021653005044516144,0.04157493166733329,-0.014672638599243247,0.030010262634215114,-0.02070498985221478,-0.03989838828393412,-0.0031164337901601995,-0.021615303530828533,0.041575155615818093,0.007960766836692442,-0.03437945498114232,0.017144297256630428,-0.023041623125592898,-0.014198704217124741,-0.020790308564932955,0.028460230201914828,-0.0012009925741654993,-0.0009571121292081225
